readfile	mapping_type	sequence_length	sequence_count	read_count
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/485-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	19413	37988
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/485-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	840980	2956500
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	28065	81866
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	11253	38509
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	14935	150902
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	18531	270384
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	26711	79763
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	990004	5613893
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	35637	609890
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	11864	35726
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	13838	62201
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	17326	48794
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	24630	70357
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	693043	4445275
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	14029	25278
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	4171	8875
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	5125	13386
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	6174	29535
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	9561	18456
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	392229	1436856
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	10952	22941
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	3344	9369
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	3830	8109
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	3862	7703
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	5353	11720
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	137062	644805
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	27648	63045
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	13603	31590
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	16136	33998
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	18594	40553
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	23666	48548
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/501-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	992999	3199387
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	88144	245379
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	30912	476778
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	39255	566154
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	45117	427942
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	46689	161067
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	1014003	4619548
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	110159	389709
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	29700	110577
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	35644	317911
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	38865	123126
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	39372	114193
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	666981	4087070
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	42361	120247
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	10106	35698
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	12934	58212
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	14628	36883
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	15016	30374
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	359179	1251168
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	27552	67576
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	7796	25770
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	9920	100982
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	10351	27018
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	10115	22986
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	173083	1064305
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	93613	205751
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	47562	102810
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	57031	197330
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	60452	158902
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	62220	216965
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/71-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	1169616	3518753
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	31496	104296
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	11114	42310
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	13826	127708
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	17247	237590
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	23686	76992
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	843495	5589676
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	33265	522307
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	11019	42904
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	13081	64173
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	15908	50564
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	21952	67974
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	596243	4727523
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	16111	30927
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	4118	8324
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	5124	13810
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	6161	26761
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	9245	18430
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	364749	1535598
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	8361	19149
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	2800	6427
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	3166	7776
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	3092	6436
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	4000	8400
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	108689	526350
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	66123	160342
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	30618	78543
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	33307	78386
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	35465	80047
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	40023	93296
/home/shared/8TB_HDD_01/sam/gitrepos/RobertsLab/project-clam-oa/output/02.00-ShortStack-31bp-fastp-merged/ShortStack_out/88-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	1000151	3650520
